year,comuna,hour,weekday,month,count
2013,7,17,4,7,1
2013,7,17,4,9,1
2013,7,17,4,11,1
2013,7,17,5,6,1
2013,7,17,5,9,1
2013,7,17,5,10,1
2013,7,17,6,3,1
2013,7,17,6,4,1
2013,7,17,6,8,1
2013,7,18,0,3,1
2013,7,18,0,5,1
2013,7,18,1,1,1
2013,7,18,1,5,1
2013,7,18,1,7,2
2013,7,18,2,2,2
2013,7,18,2,6,1
2013,7,18,2,9,1
2013,7,18,2,11,2
2013,7,18,3,1,2
2013,7,18,3,6,1
2013,7,18,3,7,2
2013,7,18,3,9,3
2013,7,18,3,10,1
2013,7,18,4,6,1
2013,7,18,4,8,1
2013,7,18,5,7,2
2013,7,18,5,8,1
2013,7,18,6,4,1
2013,7,18,6,6,1
2013,7,18,6,7,1
2013,7,18,6,9,2
2013,7,19,0,2,2
2013,7,19,0,9,1
2013,7,19,0,10,2
2013,7,19,0,12,1
2013,7,19,1,3,1
2013,7,19,1,4,1
2013,7,19,1,7,1
2013,7,19,1,10,1
2013,7,19,3,1,1
2013,7,19,3,2,1
2013,7,19,3,3,1
2013,7,19,3,6,2
2013,7,19,4,1,1
2013,7,19,4,6,1
2013,7,19,4,8,1
2013,7,19,4,9,2
2013,7,19,4,11,1
2013,7,19,4,12,1
2013,7,19,5,5,1
2013,7,19,5,12,1
2013,7,19,6,2,1
2013,7,19,6,6,1
2013,7,19,6,7,2
2013,7,19,6,8,1
2013,7,19,6,9,1
2013,7,19,6,12,1
2013,7,20,0,1,1
2013,7,20,0,5,1
2013,7,20,0,9,2
2013,7,20,0,12,1
2013,7,20,1,1,1
2013,7,20,1,3,1
2013,7,20,1,4,1
2013,7,20,1,9,1
2013,7,20,1,10,1
2013,7,20,1,12,1
2013,7,20,2,1,1
2013,7,20,2,5,2
2013,7,20,2,7,2
2013,7,20,2,11,2
2013,7,20,3,5,1
2013,7,20,3,7,2
2013,7,20,3,10,1
2013,7,20,3,11,1
2013,7,20,4,1,1
2013,7,20,4,3,1
2013,7,20,4,5,1
2013,7,20,4,7,2
2013,7,20,5,2,1
2013,7,20,5,6,1
2013,7,20,5,9,1
2013,7,20,5,10,1
2013,7,20,6,5,1
2013,7,20,6,6,2
2013,7,20,6,7,1
2013,7,20,6,9,2
2013,7,20,6,10,2
2013,7,20,6,11,1
2013,7,21,0,2,1
2013,7,21,0,3,1
2013,7,21,0,6,2
2013,7,21,0,7,1
2013,7,21,0,8,1
2013,7,21,0,9,1
2013,7,21,1,3,1
2013,7,21,1,5,1
2013,7,21,1,6,2
2013,7,21,1,7,1
2013,7,21,1,10,1
2013,7,21,1,12,1
2013,7,21,2,1,1
2013,7,21,2,5,1
2013,7,21,2,6,1
2013,7,21,2,8,1
2013,7,21,2,9,1
2013,7,21,2,10,3
2013,7,21,3,1,1
2013,7,21,3,3,1
2013,7,21,3,5,1
2013,7,21,3,6,1
2013,7,21,3,9,3
2013,7,21,3,11,1
2013,7,21,4,1,1
2013,7,21,4,8,2
2013,7,21,4,9,2
2013,7,21,4,10,1
2013,7,21,4,12,1
2013,7,21,5,3,2
2013,7,21,5,5,2
2013,7,21,5,7,1
2013,7,21,6,3,1
2013,7,21,6,7,1
2013,7,21,6,9,1
2013,7,21,6,11,1
2013,7,21,6,12,2
2013,7,22,0,1,1
2013,7,22,0,8,1
2013,7,22,0,10,2
2013,7,22,1,7,2
2013,7,22,2,3,1
2013,7,22,2,7,1
2013,7,22,2,8,1
2013,7,22,2,9,1
2013,7,22,3,3,1
2013,7,22,3,6,1
2013,7,22,3,7,1
2013,7,22,4,9,1
2013,7,22,4,10,2
2013,7,22,5,2,2
2013,7,22,5,3,1
2013,7,22,5,4,1
2013,7,22,5,5,1
2013,7,22,5,7,1
2013,7,22,5,8,1
2013,7,22,6,1,1
2013,7,22,6,3,1
2013,7,22,6,4,1
2013,7,23,1,2,1
2013,7,23,1,4,1
2013,7,23,1,9,1
2013,7,23,2,6,1
2013,7,23,3,3,1
2013,7,23,3,10,1
2013,7,23,4,10,2
2013,7,23,4,11,1
2013,7,23,4,12,1
2013,7,23,5,6,1
2013,7,23,5,8,2
2013,7,23,6,1,1
2013,7,23,6,3,1
2013,7,23,6,6,1
2013,7,23,6,7,1
2013,8,0,0,5,1
2013,8,0,0,7,1
2013,8,0,0,11,1
2013,8,0,1,2,1
2013,8,0,1,3,2
2013,8,0,1,6,1
2013,8,0,1,7,3
2013,8,0,2,1,2
2013,8,0,2,2,1
2013,8,0,2,6,1
2013,8,0,2,7,1
2013,8,0,2,12,2
2013,8,0,3,2,4
2013,8,0,3,3,1
2013,8,0,4,4,1
2013,8,0,4,5,1
2013,8,0,4,8,1
2013,8,0,4,9,1
2013,8,0,5,3,1
2013,8,0,6,3,1
2013,8,0,6,4,1
2013,8,0,6,9,2
2013,8,0,6,12,1
2013,8,1,0,2,1
2013,8,1,1,7,2
2013,8,1,3,1,1
2013,8,1,3,9,1
2013,8,1,5,5,2
2013,8,1,5,7,1
2013,8,1,5,11,1
2013,8,1,6,4,1
2013,8,1,6,5,2
2013,8,1,6,9,1
2013,8,2,0,2,2
2013,8,2,0,3,1
2013,8,2,0,6,1
2013,8,2,1,2,2
2013,8,2,1,3,1
2013,8,2,1,12,1
2013,8,2,2,6,1
2013,8,2,5,9,1
2013,8,2,5,10,1
2013,8,2,6,6,1
2013,8,2,6,7,1
2013,8,2,6,10,1
2013,8,3,0,3,1
2013,8,3,0,7,2
2013,8,3,1,5,1
2013,8,3,2,9,1
2013,8,3,4,7,1
2013,8,3,5,8,1
2013,8,3,5,10,1
2013,8,3,5,12,1
2013,8,3,6,3,2
2013,8,3,6,5,1
2013,8,3,6,7,1
2013,8,3,6,11,1
2013,8,4,0,4,1
2013,8,4,0,9,1
2013,8,4,0,10,2
2013,8,4,1,6,1
2013,8,4,2,3,1
2013,8,4,2,4,1
2013,8,4,2,8,1
2013,8,4,4,7,1
2013,8,4,6,5,1
2013,8,4,6,12,1
2013,8,5,0,6,1
2013,8,5,0,9,1
2013,8,5,2,6,1
2013,8,5,2,7,1
2013,8,5,2,12,1
2013,8,5,4,3,1
2013,8,5,4,6,1
2013,8,6,0,9,1
2013,8,6,1,4,1
2013,8,6,2,6,1
2013,8,6,2,10,1
2013,8,6,3,2,1
2013,8,6,3,12,1
2013,8,6,5,4,1
2013,8,6,6,7,1
2013,8,7,0,3,2
2013,8,7,0,9,1
2013,8,7,0,10,1
2013,8,7,1,3,1
2013,8,7,1,5,1
2013,8,7,1,11,1
2013,8,7,2,5,1
2013,8,7,2,6,1
2013,8,7,2,7,1
2013,8,7,4,12,1
2013,8,7,6,8,1
2013,8,7,6,11,1
2013,8,8,0,5,1
2013,8,8,0,12,1
2013,8,8,1,1,2
2013,8,8,1,6,1
2013,8,8,2,1,1
2013,8,8,2,8,1
2013,8,8,3,2,1
2013,8,8,3,8,2
2013,8,8,4,5,1
2013,8,8,4,7,1
2013,8,8,4,8,1
2013,8,8,5,1,1
2013,8,8,5,8,2
2013,8,9,0,4,3
2013,8,9,0,6,1
2013,8,9,0,9,1
2013,8,9,0,12,2
2013,8,9,1,4,1
2013,8,9,1,5,1
2013,8,9,1,6,1
2013,8,9,1,7,1
2013,8,9,1,9,1
2013,8,9,2,4,1
2013,8,9,2,10,2
2013,8,9,3,11,1
2013,8,9,4,5,1
2013,8,9,4,6,1
2013,8,9,4,7,1
2013,8,9,4,11,1
2013,8,9,4,12,2
2013,8,9,6,6,2
2013,8,9,6,11,1
2013,8,10,0,1,1
2013,8,10,0,2,3
2013,8,10,0,3,2
2013,8,10,0,4,1
2013,8,10,0,6,1
2013,8,10,0,7,2
2013,8,10,0,8,1
2013,8,10,0,9,1
2013,8,10,0,10,2
2013,8,10,0,12,1
2013,8,10,1,2,1
2013,8,10,1,4,1
2013,8,10,1,6,1
2013,8,10,1,7,1
2013,8,10,1,8,1
2013,8,10,2,1,1
2013,8,10,2,4,1
2013,8,10,2,6,1
2013,8,10,2,7,1
2013,8,10,2,8,1
2013,8,10,2,9,1
2013,8,10,2,12,1
2013,8,10,3,2,1
2013,8,10,3,3,2
2013,8,10,3,4,1
2013,8,10,3,5,2
2013,8,10,3,6,1
2013,8,10,3,7,1
2013,8,10,3,11,1
2013,8,10,4,1,3
2013,8,10,4,2,1
2013,8,10,4,3,2
2013,8,10,4,5,1
2013,8,10,4,7,1
2013,8,10,4,8,3
2013,8,10,4,9,1
2013,8,10,4,11,1
2013,8,10,4,12,1
2013,8,10,5,2,1
2013,8,10,5,3,1
2013,8,10,5,5,3
2013,8,10,5,11,1
2013,8,10,6,4,3
2013,8,10,6,5,2
2013,8,10,6,6,1
2013,8,10,6,7,2
2013,8,10,6,10,1
2013,8,10,6,12,2
2013,8,11,0,3,1
2013,8,11,0,5,2
2013,8,11,0,6,1
2013,8,11,0,8,1
2013,8,11,0,9,1
2013,8,11,0,11,1
2013,8,11,0,12,1
2013,8,11,1,3,3
2013,8,11,1,4,2
2013,8,11,1,5,1
2013,8,11,1,6,3
2013,8,11,1,8,1
2013,8,11,1,11,1
2013,8,11,2,1,1
2013,8,11,2,2,3
2013,8,11,2,4,1
2013,8,11,2,5,1
2013,8,11,2,6,1
2013,8,11,2,10,1
2013,8,11,2,12,1
2013,8,11,3,1,2
2013,8,11,3,2,2
2013,8,11,3,5,3
2013,8,11,3,6,1
2013,8,11,3,7,4
2013,8,11,3,8,1
2013,8,11,3,9,2
2013,8,11,4,4,1
2013,8,11,4,5,1
2013,8,11,4,12,1
2013,8,11,5,2,1
2013,8,11,5,3,1
2013,8,11,5,5,1
2013,8,11,5,11,1
2013,8,11,5,12,1
2013,8,11,6,3,2
2013,8,11,6,6,1
2013,8,11,6,8,1
2013,8,11,6,9,1
2013,8,11,6,10,1
2013,8,12,0,4,1
2013,8,12,0,5,1
2013,8,12,0,6,1
2013,8,12,1,2,1
2013,8,12,1,4,1
2013,8,12,1,6,1
2013,8,12,1,7,1
2013,8,12,1,9,1
2013,8,12,1,11,1
2013,8,12,1,12,1
2013,8,12,2,7,1
2013,8,12,2,8,1
2013,8,12,2,9,1
2013,8,12,2,10,1
2013,8,12,3,4,1
2013,8,12,3,5,2
2013,8,12,3,7,1
2013,8,12,3,9,1
2013,8,12,3,11,1
2013,8,12,3,12,1
2013,8,12,4,1,1
2013,8,12,4,5,1
2013,8,12,4,6,2
2013,8,12,4,8,1
2013,8,12,4,11,2
2013,8,12,5,2,1
2013,8,12,5,4,1
2013,8,12,5,5,1
2013,8,12,5,6,1
2013,8,12,5,9,1
2013,8,12,5,10,2
2013,8,12,6,2,1
2013,8,12,6,6,1
2013,8,12,6,8,1
2013,8,12,6,11,1
2013,8,12,6,12,1
2013,8,13,0,2,1
2013,8,13,0,5,3
2013,8,13,0,7,1
2013,8,13,0,8,1
2013,8,13,0,10,1
2013,8,13,1,1,1
2013,8,13,1,5,1
2013,8,13,1,6,1
2013,8,13,1,10,1
2013,8,13,2,1,1
2013,8,13,2,4,1
2013,8,13,2,5,1
2013,8,13,3,2,1
2013,8,13,3,3,1
2013,8,13,3,4,1
2013,8,13,3,7,2
2013,8,13,3,8,1
2013,8,13,3,9,1
2013,8,13,3,10,1
2013,8,13,3,12,1
2013,8,13,4,2,2
2013,8,13,4,3,1
2013,8,13,4,5,1
2013,8,13,4,11,4
2013,8,13,5,2,1
2013,8,13,5,3,1
2013,8,13,5,4,1
2013,8,13,5,5,1
2013,8,13,5,9,1
2013,8,13,6,5,2
2013,8,13,6,9,1
2013,8,14,0,3,1
2013,8,14,0,4,1
2013,8,14,0,5,1
2013,8,14,0,8,1
2013,8,14,0,9,1
2013,8,14,0,10,1
2013,8,14,0,12,2
2013,8,14,1,1,2
2013,8,14,1,3,2
2013,8,14,1,7,1
2013,8,14,1,8,1
2013,8,14,1,9,1
2013,8,14,1,10,1
2013,8,14,2,1,1
2013,8,14,2,2,1
2013,8,14,2,3,1
2013,8,14,2,5,2
2013,8,14,2,9,1
2013,8,14,2,10,1
2013,8,14,3,5,1
2013,8,14,3,9,1
2013,8,14,4,1,2
2013,8,14,4,2,2
2013,8,14,4,4,1
2013,8,14,4,7,1
2013,8,14,4,9,1
2013,8,14,4,11,1
2013,8,14,5,3,2
2013,8,14,5,7,1
2013,8,14,5,8,2
2013,8,14,6,1,1
2013,8,14,6,9,1
2013,8,15,0,2,1
2013,8,15,0,3,1
2013,8,15,0,7,1
2013,8,15,0,10,2
2013,8,15,0,12,1
2013,8,15,1,6,1
2013,8,15,1,8,2
2013,8,15,1,9,1
2013,8,15,2,2,4
2013,8,15,2,6,1
2013,8,15,2,8,1
2013,8,15,2,9,1
2013,8,15,2,10,1
2013,8,15,2,11,1
2013,8,15,3,2,3
2013,8,15,3,3,1
2013,8,15,3,6,1
2013,8,15,3,12,3
2013,8,15,4,3,4
2013,8,15,4,6,2
2013,8,15,4,8,2
2013,8,15,4,9,1
2013,8,15,4,10,2
2013,8,15,4,11,3
2013,8,15,5,2,2
2013,8,15,5,3,2
2013,8,15,5,6,1
2013,8,15,5,8,1
2013,8,15,6,1,1
2013,8,15,6,10,1
2013,8,15,6,11,1
2013,8,16,0,2,2
2013,8,16,0,3,1
2013,8,16,0,8,1
2013,8,16,0,9,1
2013,8,16,0,11,1
2013,8,16,0,12,1
2013,8,16,1,1,1
2013,8,16,1,2,1
2013,8,16,1,4,1
2013,8,16,1,5,1
2013,8,16,1,7,2
2013,8,16,1,10,1
2013,8,16,1,12,1
2013,8,16,2,1,1
2013,8,16,2,2,1
2013,8,16,2,4,1
2013,8,16,2,5,1
2013,8,16,2,6,1
2013,8,16,2,7,1
2013,8,16,2,8,2
2013,8,16,2,11,1
2013,8,16,2,12,2
2013,8,16,3,1,2
2013,8,16,3,2,1
2013,8,16,3,4,1
2013,8,16,3,5,1
2013,8,16,3,7,2
2013,8,16,3,12,1
2013,8,16,4,2,1
2013,8,16,4,4,1
2013,8,16,4,7,1
2013,8,16,5,1,1
2013,8,16,5,2,1
2013,8,16,5,4,1
2013,8,16,5,5,1
2013,8,16,5,6,2
2013,8,16,5,10,1
2013,8,16,6,1,1
2013,8,16,6,3,4
2013,8,16,6,7,1
2013,8,17,0,2,2
2013,8,17,0,3,1
2013,8,17,0,6,1
2013,8,17,1,6,1
2013,8,17,1,7,1
2013,8,17,1,8,1
2013,8,17,1,10,1
2013,8,17,1,11,1
2013,8,17,2,6,2
2013,8,17,2,10,1
2013,8,17,2,11,1
2013,8,17,2,12,1
2013,8,17,3,4,1
2013,8,17,3,6,2
2013,8,17,4,4,1
2013,8,17,4,6,2
2013,8,17,4,8,1
2013,8,17,5,1,1
2013,8,17,5,3,1
2013,8,17,5,4,1
2013,8,17,5,5,1
2013,8,17,5,6,1
2013,8,17,5,9,1
2013,8,17,5,12,1
2013,8,17,6,2,1
2013,8,17,6,4,2
2013,8,17,6,9,1
2013,8,18,0,7,1
2013,8,18,0,8,1
2013,8,18,1,2,1
2013,8,18,1,6,1
2013,8,18,1,7,2
2013,8,18,2,1,1
2013,8,18,2,4,1
2013,8,18,2,6,1
2013,8,18,2,7,1
2013,8,18,2,12,3
2013,8,18,3,4,1
2013,8,18,3,7,1
2013,8,18,3,8,1
2013,8,18,3,9,1
2013,8,18,3,10,1
2013,8,18,4,2,1
2013,8,18,4,3,2
2013,8,18,4,6,1
2013,8,18,4,7,1
2013,8,18,4,9,2
2013,8,18,4,11,1
2013,8,18,5,5,1
2013,8,18,5,8,1
2013,8,18,6,4,1
2013,8,18,6,12,2
2013,8,19,0,2,2
2013,8,19,0,4,3
2013,8,19,0,8,1
2013,8,19,0,10,1
2013,8,19,0,11,1
2013,8,19,1,3,2
2013,8,19,1,4,2
2013,8,19,1,6,1
2013,8,19,1,8,1
2013,8,19,1,9,2
2013,8,19,1,10,1
2013,8,19,1,11,1
2013,8,19,2,5,1
2013,8,19,2,12,1
2013,8,19,3,3,1
2013,8,19,3,5,2
2013,8,19,3,6,1
2013,8,19,4,1,1
2013,8,19,4,5,1
2013,8,19,4,12,1
2013,8,19,5,1,1
2013,8,19,5,3,1
2013,8,19,5,4,1
2013,8,19,5,6,1
2013,8,19,5,10,1
2013,8,19,6,1,1
2013,8,19,6,9,1
2013,8,20,0,6,1
2013,8,20,0,10,1
2013,8,20,1,4,1
2013,8,20,1,5,2
2013,8,20,1,6,2
2013,8,20,1,7,1
2013,8,20,1,11,1
2013,8,20,1,12,1
2013,8,20,2,1,1
2013,8,20,2,3,1
2013,8,20,2,5,4
2013,8,20,2,6,1
2013,8,20,2,7,2
2013,8,20,2,9,1
2013,8,20,2,11,1
2013,8,20,2,12,1
2013,8,20,3,2,1
2013,8,20,3,3,1
2013,8,20,3,11,1
2013,8,20,4,2,1
2013,8,20,4,6,2
2013,8,20,4,8,1
2013,8,20,4,9,1
2013,8,20,5,2,1
2013,8,20,5,9,2
2013,8,20,5,11,1
2013,8,20,5,12,2
2013,8,20,6,6,1
2013,8,20,6,8,1
2013,8,20,6,9,3
2013,8,20,6,12,1
2013,8,21,0,6,2
2013,8,21,1,4,1
2013,8,21,1,9,2
2013,8,21,2,3,1
2013,8,21,2,7,1
2013,8,21,2,9,1
2013,8,21,2,10,1
2013,8,21,2,11,1
2013,8,21,2,12,2
2013,8,21,3,1,1
2013,8,21,3,5,1
2013,8,21,3,7,1
2013,8,21,3,10,1
2013,8,21,3,12,2
2013,8,21,4,1,1
2013,8,21,4,3,1
2013,8,21,4,4,1
2013,8,21,4,5,1
2013,8,21,4,7,1
2013,8,21,4,9,1
2013,8,21,4,12,1
2013,8,21,5,1,1
2013,8,21,5,11,1
2013,8,21,6,3,2
2013,8,21,6,9,1
2013,8,21,6,10,1
2013,8,22,0,1,1
2013,8,22,0,10,1
2013,8,22,1,7,1
2013,8,22,1,12,1
2013,8,22,2,3,2
2013,8,22,2,8,1
2013,8,22,3,2,2
2013,8,22,3,3,1
2013,8,22,3,8,1
2013,8,22,3,10,2
2013,8,22,4,1,1
2013,8,22,4,6,1
2013,8,22,4,9,3
2013,8,22,5,1,1
2013,8,22,5,3,1
2013,8,22,5,5,1
2013,8,22,5,11,1
2013,8,22,6,1,1
2013,8,22,6,6,1
2013,8,23,0,2,1
2013,8,23,0,4,2
2013,8,23,0,6,1
2013,8,23,0,9,1
2013,8,23,1,1,1
2013,8,23,1,2,1
2013,8,23,1,6,2
2013,8,23,1,9,1
2013,8,23,1,10,1
2013,8,23,2,3,1
2013,8,23,2,5,1
2013,8,23,2,9,1
2013,8,23,2,10,2
2013,8,23,2,12,1
2013,8,23,3,4,2
2013,8,23,3,5,2
2013,8,23,3,6,1
2013,8,23,3,7,1
2013,8,23,3,8,1
2013,8,23,4,4,2
2013,8,23,4,5,1
2013,8,23,4,8,1
2013,8,23,5,1,1
2013,8,23,5,2,1
2013,8,23,5,3,2
2013,8,23,5,4,1
2013,8,23,5,8,1
2013,8,23,6,1,1
2013,8,23,6,9,2
2013,9,0,0,4,1
2013,9,0,0,6,1
2013,9,0,0,7,1
2013,9,0,0,8,1
2013,9,0,0,12,1
2013,9,0,1,6,1
2013,9,0,1,8,1
2013,9,0,2,10,1
2013,9,0,4,7,1
2013,9,0,4,8,1
2013,9,0,4,10,1
2013,9,0,5,8,1
2013,9,0,5,11,1
2013,9,0,6,3,1
2013,9,0,6,11,1
2013,9,1,1,2,1
2013,9,1,1,4,1
2013,9,1,1,7,1
2013,9,1,3,7,1
2013,9,1,3,10,1
2013,9,1,4,2,1
2013,9,1,4,3,1
2013,9,1,4,5,1
2013,9,1,4,7,1
2013,9,1,4,10,1
2013,9,1,6,4,1
2013,9,1,6,5,2
2013,9,1,6,8,1
2013,9,1,6,11,1
2013,9,2,1,12,1
2013,9,2,2,5,1
2013,9,2,3,9,1
2013,9,2,3,10,1
2013,9,2,3,11,1
2013,9,2,4,7,1
2013,9,2,5,8,1
2013,9,2,6,5,1
2013,9,2,6,10,1
2013,9,3,2,1,1
2013,9,3,3,3,1
2013,9,3,6,7,1
2013,9,4,1,5,1
2013,9,4,2,10,1
2013,9,4,6,5,2
2013,9,5,0,3,1
2013,9,5,0,9,1
2013,9,5,2,6,2
2013,9,5,3,2,1
2013,9,5,3,3,1
2013,9,5,4,5,1
2013,9,5,5,2,1
2013,9,6,0,8,1
2013,9,6,1,6,1
2013,9,6,1,10,1
2013,9,6,2,1,1
2013,9,6,2,3,1
2013,9,6,2,9,1
2013,9,6,3,4,1
2013,9,6,3,11,1
2013,9,6,3,12,1
2013,9,6,4,2,1
2013,9,6,4,5,1
2013,9,6,4,7,1
2013,9,6,4,12,1
2013,9,6,5,8,1
2013,9,6,6,10,1
2013,9,6,6,12,1
2013,9,7,0,2,1
2013,9,7,0,4,1
2013,9,7,1,1,1
2013,9,7,1,5,1
2013,9,7,2,7,1
2013,9,7,3,6,1
2013,9,7,3,10,1
2013,9,7,4,1,1
2013,9,7,4,2,2
2013,9,7,4,6,1
2013,9,7,4,11,1
2013,9,7,4,12,1
2013,9,7,5,4,1
2013,9,7,5,10,1
2013,9,8,0,2,1
2013,9,8,0,9,1
2013,9,8,1,2,1
2013,9,8,1,6,1
2013,9,8,1,8,1
2013,9,8,1,10,1
2013,9,8,2,1,1
2013,9,8,2,5,2
2013,9,8,2,6,2
2013,9,8,2,8,1
2013,9,8,3,1,1
2013,9,8,3,5,1
2013,9,8,3,7,1
2013,9,8,4,5,1
2013,9,8,5,4,2
2013,9,8,5,7,1
2013,9,8,6,2,1
2013,9,9,0,2,2
2013,9,9,0,5,1
2013,9,9,0,12,1
2013,9,9,1,2,1
2013,9,9,1,3,1
2013,9,9,1,4,2
2013,9,9,1,5,2
2013,9,9,1,7,1
2013,9,9,1,12,3
2013,9,9,2,1,1
2013,9,9,2,2,1
2013,9,9,2,4,1
2013,9,9,2,6,1
2013,9,9,2,8,1
2013,9,9,2,10,1
2013,9,9,3,2,1
2013,9,9,3,3,1
2013,9,9,3,4,2
2013,9,9,3,5,1
2013,9,9,3,8,1
2013,9,9,3,10,1
2013,9,9,3,11,1
2013,9,9,3,12,1
2013,9,9,4,9,1
2013,9,9,4,11,2
2013,9,9,5,2,2
2013,9,9,5,4,1
2013,9,9,5,5,1
2013,9,9,5,7,1
2013,9,9,5,9,3
2013,9,9,5,11,1
2013,9,9,6,4,1
2013,9,9,6,6,1
2013,9,9,6,11,1
2013,9,10,0,4,2
2013,9,10,0,7,1
2013,9,10,0,9,1
2013,9,10,1,2,1
2013,9,10,1,3,1
2013,9,10,1,4,1
2013,9,10,1,5,2
2013,9,10,1,8,2
2013,9,10,1,10,1
2013,9,10,1,11,1
2013,9,10,2,1,1
2013,9,10,2,10,3
2013,9,10,3,2,1
2013,9,10,3,4,1
2013,9,10,3,5,2
2013,9,10,3,9,2
2013,9,10,3,10,1
2013,9,10,3,11,1
2013,9,10,4,1,2
2013,9,10,4,9,1
2013,9,10,4,11,2
2013,9,10,4,12,1
2013,9,10,5,2,2
2013,9,10,5,6,1
2013,9,10,5,11,1
2013,9,10,5,12,1
2013,9,10,6,1,1
2013,9,10,6,4,1
2013,9,10,6,11,1
2013,9,10,6,12,1
2013,9,11,0,2,1
2013,9,11,0,4,1
2013,9,11,0,7,1
2013,9,11,0,8,1
2013,9,11,1,4,1
2013,9,11,1,8,3
2013,9,11,2,1,1
2013,9,11,2,4,2
2013,9,11,2,5,1
2013,9,11,2,8,1
2013,9,11,2,9,2
2013,9,11,2,10,1
2013,9,11,2,11,1
2013,9,11,3,1,2
2013,9,11,3,2,1
2013,9,11,3,4,1
2013,9,11,3,6,1
2013,9,11,3,8,1
2013,9,11,3,9,1
2013,9,11,3,10,1
2013,9,11,4,2,1
2013,9,11,4,8,1
2013,9,11,4,9,1
2013,9,11,5,1,1
2013,9,11,5,3,1
2013,9,11,5,4,1
2013,9,11,5,7,1
2013,9,11,5,8,1
2013,9,11,5,11,1
2013,9,11,6,3,1
2013,9,11,6,4,1
2013,9,11,6,6,1
2013,9,11,6,8,2
2013,9,11,6,11,1
2013,9,11,6,12,1
2013,9,12,0,2,1
2013,9,12,0,9,2
2013,9,12,0,12,1
2013,9,12,1,1,1
2013,9,12,1,4,2
2013,9,12,1,7,1
2013,9,12,1,8,2
2013,9,12,1,11,1
2013,9,12,1,12,1
2013,9,12,2,1,1
2013,9,12,2,2,1
2013,9,12,2,4,1
2013,9,12,2,5,1
2013,9,12,2,10,1
2013,9,12,2,11,2
2013,9,12,3,3,1
2013,9,12,3,5,1
2013,9,12,3,6,2
2013,9,12,3,8,1
2013,9,12,3,9,1
2013,9,12,3,10,1
2013,9,12,3,11,2
2013,9,12,4,2,1
2013,9,12,4,8,2
2013,9,12,4,9,1
2013,9,12,4,10,1
2013,9,12,4,11,2
2013,9,12,5,1,1
2013,9,12,5,2,2
2013,9,12,5,3,2
2013,9,12,5,9,1
2013,9,12,5,10,1
2013,9,12,5,11,1
2013,9,12,6,4,1
2013,9,12,6,8,2
2013,9,12,6,11,1
2013,9,13,0,3,1
2013,9,13,1,1,2
2013,9,13,1,3,1
2013,9,13,1,10,2
2013,9,13,1,11,1
2013,9,13,2,1,2
2013,9,13,2,2,1
2013,9,13,2,3,1
2013,9,13,2,7,1
2013,9,13,2,11,1
2013,9,13,3,2,1
2013,9,13,3,3,1
2013,9,13,3,6,1
2013,9,13,3,7,1
2013,9,13,3,12,2
2013,9,13,4,7,1
2013,9,13,4,8,1
2013,9,13,4,9,1
2013,9,13,4,10,1
2013,9,13,4,11,1
2013,9,13,5,2,1
2013,9,13,5,3,1
2013,9,13,5,8,1
2013,9,13,5,9,2
2013,9,13,6,1,1
2013,9,13,6,2,1
2013,9,13,6,4,1
2013,9,13,6,8,1
2013,9,14,0,4,1
2013,9,14,0,8,1
2013,9,14,0,11,1
2013,9,14,1,4,2
2013,9,14,1,5,1
2013,9,14,1,7,2
2013,9,14,1,8,1
2013,9,14,2,5,1
2013,9,14,2,8,1
2013,9,14,2,11,1
2013,9,14,2,12,3
2013,9,14,3,2,1
2013,9,14,3,5,1
2013,9,14,3,6,1
2013,9,14,3,11,1
2013,9,14,4,1,1
2013,9,14,4,2,1
2013,9,14,4,4,1
2013,9,14,4,6,1
2013,9,14,4,10,1
2013,9,14,5,1,1
2013,9,14,5,3,1
2013,9,14,5,4,1
2013,9,14,5,5,2
2013,9,14,5,10,1
2013,9,14,5,11,1
2013,9,14,6,5,1
2013,9,14,6,6,1
2013,9,14,6,8,1
2013,9,14,6,9,1
2013,9,15,0,1,2
2013,9,15,0,2,1
2013,9,15,0,3,3
2013,9,15,0,4,2
2013,9,15,0,6,2
2013,9,15,0,7,3
2013,9,15,0,8,3
2013,9,15,0,11,1
2013,9,15,1,1,1
2013,9,15,1,4,2
2013,9,15,1,6,2
2013,9,15,1,8,1
2013,9,15,1,10,3
2013,9,15,1,12,1
2013,9,15,2,1,1
2013,9,15,2,2,1
2013,9,15,2,5,3
2013,9,15,2,6,1
2013,9,15,2,7,1
2013,9,15,2,8,2
2013,9,15,2,9,1
2013,9,15,2,10,2
2013,9,15,2,12,3
2013,9,15,3,1,1
2013,9,15,3,10,2
2013,9,15,3,11,2
2013,9,15,4,2,3
2013,9,15,4,3,1
2013,9,15,4,7,1
2013,9,15,4,8,1
2013,9,15,4,10,1
2013,9,15,4,11,1
2013,9,15,5,1,1
2013,9,15,5,5,2
2013,9,15,5,6,1
2013,9,15,5,8,1
2013,9,15,5,10,2
2013,9,15,5,11,1
2013,9,15,6,3,1
2013,9,15,6,5,4
2013,9,15,6,11,1
2013,9,15,6,12,1
2013,9,16,0,2,1
2013,9,16,0,5,1
2013,9,16,0,9,1
2013,9,16,0,12,1
2013,9,16,1,1,1
2013,9,16,1,4,2
2013,9,16,1,8,1
2013,9,16,1,9,1
2013,9,16,2,1,1
2013,9,16,2,5,1
2013,9,16,2,8,1
